typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","462","MDV","Maldives","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","456000","false","8","kg","456000","false","456000","false","0","false",,"154529.514","154529.514","0","false","true",
"C","A","20230101","2023","52","2023","470","MLT","Malta","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2822055","false","8","kg","2822055","false","2822055","false","0","false",,"1028691.933","1028691.933","0","false","true",
"C","A","20230101","2023","52","2023","478","MRT","Mauritania","X","Export","0","W00","World","0","W00","World","H5","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6843285","false","8","kg","6843285","false","6843285","false","0","false",,"1054270.236","1054270.236","0","false","true",
"C","A","20230101","2023","52","2023","480","MUS","Mauritius","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1867352","false","8","kg","1867352","false","650733","false","0","false",,"874397.451","874397.451","0","false","true",
"C","A","20230101","2023","52","2023","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"76202254","76202254","0","false","true",
"C","A","20230101","2023","52","2023","490","S19","Other Asia, nes","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","136364672","false","8","kg","136364672","false","136364672","false","0","false",,"33437762.469","33437762.469","0","false","true",
"C","A","20230101","2023","52","2023","498","MDA","Rep. of Moldova","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","156194","false","8","kg","156194","false","156194","false","0","false",,"43022","43022","0","false","true",
"C","A","20230101","2023","52","2023","499","MNE","Montenegro","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","568541","false","8","kg","568541","false","568541","false","0","false",,"183010.456","183010.456","0","false","true",
"C","A","20230101","2023","52","2023","504","MAR","Morocco","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5174246.1","false","8","kg","5174246.1","false","5174246.1","false","0","false",,"3417168.027","3417168.027","0","false","true",
"C","A","20230101","2023","52","2023","508","MOZ","Mozambique","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1950885","false","8","kg","1950885","false","3368666","false","0","false",,"610000","610000","0","false","true",
"C","A","20230101","2023","52","2023","512","OMN","Oman","X","Export","0","W00","World","0","W00","World","H6","HS","true","3915","Waste, parings and scrap, of plastics","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"68387.516","68387.516","0","false","true",
