objectid,oceans,measurement,lat,long,year
11120,Atlantic Ocean,1.10068,43.5679,7.1456,2013
21442,Atlantic Ocean,0.086713,42.880833,10.14715,2018
14209,Atlantic Ocean,0.884534,56.0985,-4.856833,2018
10871,Atlantic Ocean,0.273333,39.63,19.951,2015
14707,Atlantic Ocean,0.340447,40.216667,18.541111,2020
14701,Atlantic Ocean,0.488145,40.254722,17.380833,2020
21448,Atlantic Ocean,0.052425,41.8818,9.68405,2018
8956,Atlantic Ocean,0.013,25.3,-18.9333,2014
21691,Pacific Ocean,1.689791,30.66,121.65,2020
13035,Pacific Ocean,1052.0,21.851621,113.814216,2018
21940,Atlantic Ocean,0.41,17.948417,-76.8345,2017
8707,Atlantic Ocean,0.009,17.3105,-87.8011,2013
10030,Atlantic Ocean,0.001,-40.3438,-9.8764,2017
12194,Pacific Ocean,0.38,0.5,-92.0,2017
8850,Pacific Ocean,0.008,7.7766,134.5698,2014
14358,Atlantic Ocean,0.125431,57.328167,-7.717833,2021
14315,Atlantic Ocean,0.0,55.0715,-5.246167,2020
14309,Atlantic Ocean,0.073514,55.248333,-5.967667,2020
9987,Atlantic Ocean,0.01,41.0625,17.7345,2016
13817,Atlantic Ocean,0.110665,42.289333,6.9055,2021
13184,Atlantic Ocean,0.651446,42.224833,4.086,2014
11020,Atlantic Ocean,20.251192,32.6775,34.920833,2014
9489,Atlantic Ocean,0.01,14.7201,-58.9304,2014
9981,Atlantic Ocean,0.005,25.7535,-81.3766,2016
10081,Indian Ocean,14.0,-45.2863,94.1626,2017
12002,Pacific Ocean,0.008799,-27.5442,165.1843,2012
10330,Atlantic Ocean,0.0,-10.7709,-3.74105,2016
13576,Atlantic Ocean,0.012681,-7.039,-6.0455,2019
13917,Atlantic Ocean,1539.0,-0.148658,-44.834506,2018
13327,Atlantic Ocean,0.052535,42.682333,-9.1735,2015
13084,Atlantic Ocean,0.504779,42.753333,4.13,2011
14409,Atlantic Ocean,0.008867,57.7235,-3.691333,2022
14166,Atlantic Ocean,0.006639,57.756167,-3.2305,2018
14658,Arctic Ocean,0.438789,76.864658,136.479067,2019
10920,Atlantic Ocean,0.24,38.021,23.577,2015
11163,Atlantic Ocean,0.20679,37.4212,25.2742,2014
21491,Pacific Ocean,0.033805,31.998333,140.003333,2014
9838,Pacific Ocean,0.001,26.163,127.342,2016
12245,Pacific Ocean,0.29,20.5,150.1,2019
8999,Atlantic Ocean,0.034,26.6383,-21.3917,2014
22232,Atlantic Ocean,3.5,27.9528,-82.6416,2017
8756,Atlantic Ocean,0.002,17.0765,-61.8998,2014
9248,Atlantic Ocean,0.001,13.8556,-59.9185,2014
11853,Southern Ocean,0.495175,-63.8753,-56.0937,2011
11902,Pacific Ocean,0.011881,-39.9554,160.4171,2011
13525,Indian Ocean,0.003422,-23.581333,43.654333,2018
10230,Pacific Ocean,0.088465,-19.98835,174.98173,2012
10279,Indian Ocean,0.005306,-12.29455,141.6211,2012
14607,Atlantic Ocean,1.0,4.826573,-17.813351,2015
14017,Atlantic Ocean,0.0,59.005167,-2.8445,2014
14066,Atlantic Ocean,0.006367,56.080167,-2.768333,2015
14558,Arctic Ocean,21.0,84.40488,17.45691,2016
11312,Atlantic Ocean,1.085913,34.001787,10.052079,2019
10820,Atlantic Ocean,2.916,41.465446,2.282388,2021
21591,Pacific Ocean,0.158991,32.493333,136.003333,2014
12984,Atlantic Ocean,0.260657,45.96543,-15.244721,2020
10771,Atlantic Ocean,0.066667,42.377821,3.158952,2021
9738,Atlantic Ocean,0.048,37.5898,-76.2855,2015
9197,Atlantic Ocean,0.004,17.628,-48.3448,2014
22132,Atlantic Ocean,1000.0,27.778,-82.5203,2017
22181,Atlantic Ocean,0.0,27.6081,-82.5712,2017
11361,Indian Ocean,0.024292,6.453833,89.322,2013
13476,Pacific Ocean,0.030698,3.172167,130.077333,2017
11802,Indian Ocean,0.061322,-26.5485,106.8701,2010
21675,Pacific Ocean,3400.0,21.816776,108.571005,2017
13334,Atlantic Ocean,0.4352,43.316667,6.773167,2015
14015,Atlantic Ocean,0.0,58.861833,-2.601667,2014
13036,Pacific Ocean,488.0,21.767841,113.856176,2018
13079,Pacific Ocean,462.0,22.135883,113.936013,2018
10866,Atlantic Ocean,1.67,39.263,19.823,2015
14270,Atlantic Ocean,0.0,55.969333,-4.871667,2019
12100,Indian Ocean,0.026425,5.9693,85.7022,2013
11845,Atlantic Ocean,0.120409,42.5295,3.1341,2010
22101,Atlantic Ocean,0.0,27.8096,-82.446,2016
9930,Pacific Ocean,0.001,31.862,124.927,2016
14058,Atlantic Ocean,0.0,58.046833,-3.664167,2015
14653,Arctic Ocean,1.658375,77.841417,106.833958,2019
14696,Arctic Ocean,1.731302,70.780208,58.386717,2019
10228,Pacific Ocean,0.039291,-18.58183,176.4844,2012
11888,Atlantic Ocean,0.332158,27.1221,-42.9629,2013
21589,Pacific Ocean,0.021896,31.5,136.003333,2014
9037,Atlantic Ocean,0.002,23.7238,-21.2277,2014
13803,Atlantic Ocean,0.124809,37.098667,15.329833,2021
21463,Atlantic Ocean,0.0,42.881633,10.4759,2018
13165,Atlantic Ocean,0.782937,37.48095,-17.852117,2013
21887,Indian Ocean,0.192,8.857922,78.167117,2021
22227,Atlantic Ocean,2.6,27.9185,-82.5379,2017
11250,Atlantic Ocean,0.859628,37.9301,23.6659,2019
12229,Pacific Ocean,0.063767,20.996944,119.489167,2017
10314,Indian Ocean,0.02273,-21.83473,113.92607,2012
11164,Atlantic Ocean,0.786388,37.321,25.6121,2014
10952,Arctic Ocean,0.0,76.817183,140.563417,2019
13717,Atlantic Ocean,0.058198,50.612667,1.273333,2020
10935,Arctic Ocean,0.0045,69.823889,50.555278,2019
10357,Southern Ocean,0.002449,-63.958561,-66.237266,2017
11974,Pacific Ocean,0.007699,-23.212,166.6269,2012
14187,Atlantic Ocean,0.008126,55.432667,-4.748667,2018
22230,Atlantic Ocean,3.1,27.9528,-82.6416,2017
9761,Indian Ocean,0.013,-16.3516,78.8347,2016
9421,Indian Ocean,0.002,-9.3672,46.2413,2015
9080,Atlantic Ocean,0.002,21.2261,-24.5003,2014
10254,Pacific Ocean,0.113406,-37.38412,153.53085,2012
8765,Atlantic Ocean,0.002,17.0123,-61.7707,2014
13634,Atlantic Ocean,0.04833,54.685833,10.952417,2019
8977,Atlantic Ocean,0.001,17.1136,-40.5274,2014
10016,Indian Ocean,0.0,-16.9971,49.8403,2017
22187,Atlantic Ocean,0.0,27.5737,-82.6868,2016
13846,Atlantic Ocean,0.535475,38.337167,-28.489333,2021
21506,Pacific Ocean,1.159636,31.996667,133.501667,2014
11190,Atlantic Ocean,1.449001,35.4776,17.7784,2014
11081,Atlantic Ocean,0.585366,32.903333,35.071,2015
21546,Pacific Ocean,0.012523,33.995,137.996667,2014
13251,Atlantic Ocean,0.06257,-42.761667,-65.003333,2015
13591,Atlantic Ocean,0.086895,42.134833,-8.8805,2019
11038,Atlantic Ocean,2.647504,32.504167,34.885,2014
11293,Atlantic Ocean,0.068277,43.2654,5.3486,2019
8722,Atlantic Ocean,0.001,18.4547,-64.4421,2014
11147,Atlantic Ocean,0.356287,40.546,10.0493,2014
12083,Indian Ocean,0.0096,-15.20236,123.33308,2013
12186,Pacific Ocean,0.19,-0.9,-90.25,2017
9292,Atlantic Ocean,0.017,14.5734,-58.9478,2014
9209,Atlantic Ocean,0.006,18.7047,-44.6136,2014
10826,Atlantic Ocean,1.159333,41.849824,3.147244,2020
13975,Atlantic Ocean,0.052278,58.098667,-6.1335,2014
13019,Pacific Ocean,1489.0,21.854213,113.71841,2018
10145,Pacific Ocean,0.002178,-39.31105,163.59665,2011
14739,Indian Ocean,0.375,22.378371,91.880612,2019
13039,Pacific Ocean,1027.0,21.387182,112.566846,2018
14636,Atlantic Ocean,1.5,-23.490067,8.264683,2015
10806,Atlantic Ocean,2.821333,41.397303,2.21315,2021
14527,Arctic Ocean,83.0,89.66148,52.0587,2016
9658,Atlantic Ocean,0.0,62.3903,-10.2745,2015
14424,Atlantic Ocean,0.194594,56.078333,-2.9825,2022
10909,Atlantic Ocean,2.5,36.12,25.227,2019
11871,Atlantic Ocean,0.106291,26.5065,-37.3597,2013
22270,Atlantic Ocean,0.357182,38.44652,-9.04146,2018
21423,Atlantic Ocean,0.514425,42.721317,10.179883,2019
11762,Pacific Ocean,0.019781,-32.2052,-89.4267,2011
13122,Atlantic Ocean,0.056093,43.302833,5.1064,2013
14593,Atlantic Ocean,1.0,18.229404,-24.113661,2015
22253,Atlantic Ocean,1.6,27.61,-82.7832,2017
13912,Atlantic Ocean,1083.0,-1.46915,-44.339369,2018
21572,Pacific Ocean,0.0166,31.496667,141.0,2014
10231,Pacific Ocean,0.044577,-19.99892,174.97297,2012
11848,Atlantic Ocean,1.343269,42.2513,3.6462,2010
9401,Indian Ocean,0.002,-9.7045,46.5106,2015
9784,Pacific Ocean,0.0,1.745,110.493,2015
13763,Atlantic Ocean,0.308071,41.996167,15.7655,2021
11210,Atlantic Ocean,0.676127,43.2842,5.2766,2014
9295,Atlantic Ocean,0.0,22.67,-64.81,2014
10337,Indian Ocean,0.005858,-46.91922,38.11349,2016
10720,Atlantic Ocean,0.441,41.405,2.268333,2015
14699,Atlantic Ocean,0.396501,40.32,17.438056,2020
14018,Atlantic Ocean,0.006208,58.903167,-2.984667,2014
14104,Atlantic Ocean,0.006914,54.6445,-4.510833,2017
10039,Atlantic Ocean,0.0,-37.4307,-12.4815,2017
12040,Indian Ocean,0.017168,-18.6526,119.489,2012
13955,Atlantic Ocean,0.0,60.727333,0.957833,2014
12103,Indian Ocean,0.01084,6.4225,88.7502,2013
13657,Atlantic Ocean,0.006756,58.520817,11.215167,2019
9678,Atlantic Ocean,0.004,-34.53,-53.86,2015
14401,Atlantic Ocean,0.00706,58.001333,-6.315167,2022
14656,Arctic Ocean,1.232539,76.98645,123.771633,2019
10294,Indian Ocean,0.013454,-18.99285,118.17348,2012
10849,Atlantic Ocean,0.423333,39.402,19.677,2014
12209,Atlantic Ocean,0.212791,43.1275,28.035,2017
11911,Indian Ocean,0.287172,-43.5753,145.7961,2011
11530,Atlantic Ocean,1.684795,-33.7817,11.3967,2010
13528,Indian Ocean,0.024395,-25.076833,36.4945,2018
9166,Atlantic Ocean,0.028,14.4365,-58.6623,2014
13849,Arctic Ocean,0.006235,62.472,-50.423167,2021
9615,Atlantic Ocean,0.01,-35.9813,-56.7702,2015
21486,Pacific Ocean,0.046081,35.001667,141.0,2014
10975,Arctic Ocean,0.0,72.58803,65.37041,2019
10400,Atlantic Ocean,0.245098,42.037167,19.003667,2013
22124,Atlantic Ocean,1000.0,27.897,-82.4382,2017
14464,Arctic Ocean,0.5,82.2486,10.9693,2016
10102,Pacific Ocean,45.0,-40.058,177.9375,2018
8742,Atlantic Ocean,0.006,17.3028,-87.8344,2014
21678,Pacific Ocean,1.32,30.23,120.89,2020
13720,Atlantic Ocean,0.035442,60.928333,4.393667,2020
9358,Atlantic Ocean,0.0,18.46,-65.02,2015
9913,Atlantic Ocean,0.005,50.3226,-5.2019,2016
11273,Atlantic Ocean,0.15054,44.415875,8.761267,2019
11722,Pacific Ocean,0.004497,15.7937,159.2056,2012
13082,Pacific Ocean,1514.0,22.093911,114.062957,2018
13826,Atlantic Ocean,0.024821,22.341833,-23.561167,2020
12976,Atlantic Ocean,0.603952,39.750645,-33.360217,2020
14041,Atlantic Ocean,0.031247,56.009333,-3.089667,2014
12017,Pacific Ocean,0.051704,-16.5523,145.7586,2012
9807,Pacific Ocean,0.0,-3.25,-98.43,2016
11167,Atlantic Ocean,0.614802,36.0671,26.9649,2014
8974,Atlantic Ocean,0.028,17.0557,-39.7102,2014
8871,Pacific Ocean,0.001,7.313,134.2236,2014
13208,Atlantic Ocean,0.333855,34.890333,-20.3715,2014
14570,Atlantic Ocean,1.5,42.898653,-10.106613,2015
11144,Atlantic Ocean,0.369166,41.5018,9.5887,2014
10105,Pacific Ocean,13.0,-55.7204,-87.3885,2018
9910,Arctic Ocean,0.044,65.2585,-78.7545,2016
13889,Atlantic Ocean,1081.666667,-0.448011,-44.755947,2018
14144,Atlantic Ocean,0.069489,56.38,-6.771333,2018
12080,Indian Ocean,0.644222,-17.65406,120.14442,2013
10783,Atlantic Ocean,1.429333,41.403637,2.2193,2021
11041,Atlantic Ocean,1.514467,32.152,34.783167,2014
8679,Atlantic Ocean,0.012,18.3047,-65.2968,2013
14762,Indian Ocean,3.375,22.326398,91.854782,2020
13105,Atlantic Ocean,1.160655,41.024333,7.980667,2012
11399,Pacific Ocean,0.01426,-26.99854,-101.52772,2015
11336,Atlantic Ocean,0.041677,36.773149,2.820132,2018
13697,Atlantic Ocean,0.38831,40.366167,7.5385,2020
9232,Atlantic Ocean,0.0,57.1667,-2.0794,2014
21549,Pacific Ocean,0.061027,33.5,136.995,2014
21612,Pacific Ocean,0.031807,29.001667,131.501667,2014
13952,Arctic Ocean,0.0,61.130167,1.361833,2014
10271,Pacific Ocean,0.105342,-12.02933,143.2705,2012
8911,Atlantic Ocean,0.01,25.0063,-17.5167,2014
14530,Arctic Ocean,42.0,89.66148,52.0587,2016
10168,Indian Ocean,0.045418,-37.87123,139.81547,2011
14633,Atlantic Ocean,0.5,-21.168574,6.88935,2015
22293,Atlantic Ocean,0.404855,38.46124,-8.99428,2019
13145,Atlantic Ocean,0.375251,29.105,-18.315,2013
13594,Atlantic Ocean,0.032639,47.343583,-3.015,2018
11104,Atlantic Ocean,0.21598,43.4294,7.8675,2013
22061,Atlantic Ocean,5000.0,27.9899,-82.6316,2017
14081,Atlantic Ocean,0.540037,54.624,-3.841167,2016
21420,Atlantic Ocean,0.08675,42.403183,9.640467,2019
13760,Atlantic Ocean,0.188548,43.7995,14.554833,2021
13465,Pacific Ocean,0.0,-1.3645,136.454167,2017
13016,Pacific Ocean,1052.0,22.099204,113.857778,2018
11977,Pacific Ocean,0.007804,-21.7654,170.6294,2012
9847,Atlantic Ocean,0.323,34.2,-77.2667,2015
11207,Atlantic Ocean,1.293024,39.5432,5.139,2014
9398,Pacific Ocean,0.0,9.6655,-85.1926,2015
9103,Atlantic Ocean,0.033,20.0147,-28.8781,2014
22164,Atlantic Ocean,0.0,27.7084,-82.6092,2016
10912,Atlantic Ocean,0.406667,39.904,24.302,2020
11951,Pacific Ocean,0.214871,-35.3924,150.8461,2012
13866,Atlantic Ocean,0.626766,38.5025,15.721833,2021
21526,Pacific Ocean,0.028356,32.665,133.99,2014
11015,Atlantic Ocean,2.132273,32.983333,35.074333,2014
22207,Atlantic Ocean,5000.0,27.6279,-82.6415,2016
13185,Atlantic Ocean,1.93437,41.894667,4.3295,2014
14164,Atlantic Ocean,0.0,57.701333,-3.831833,2018
10079,Indian Ocean,21.0,-43.9,64.4886,2017
21483,Pacific Ocean,0.034875,-20.228133,148.7833,2020
11994,Pacific Ocean,0.0,-23.7698,170.5103,2012
13909,Atlantic Ocean,2596.0,3.897814,-49.307497,2018
10377,Atlantic Ocean,0.05071,-34.50888,8.3329,2017
22250,Atlantic Ocean,1.2,27.7084,-82.6092,2017
14590,Atlantic Ocean,0.5,21.225387,-22.072782,2015
14207,Atlantic Ocean,0.077476,55.986333,-4.864833,2018
14547,Arctic Ocean,21.0,88.06206,80.27812,2016
12037,Indian Ocean,0.0,-17.0539,140.7762,2012
10122,Atlantic Ocean,13.0,39.7293,-60.8799,2018
21440,Atlantic Ocean,0.476025,43.520017,10.193883,2018
13271,Pacific Ocean,0.501772,-28.0065,-93.923333,2016
11356,Indian Ocean,0.033527,6.1657,86.9503,2013
14250,Atlantic Ocean,0.0,58.202,-3.326833,2019
9441,Pacific Ocean,0.001,15.8596,-97.0785,2015
10420,Atlantic Ocean,5.8753,39.3338,17.82005,2013
10760,Atlantic Ocean,4.276667,41.175724,1.526081,2020
21569,Pacific Ocean,3.610835,32.991667,133.33,2014
10846,Atlantic Ocean,0.78,39.899,19.125,2014
13611,Atlantic Ocean,0.281857,52.591633,4.35285,2018
14121,Atlantic Ocean,0.0,56.142667,-2.814333,2017
9143,Atlantic Ocean,0.005,20.7583,-37.31,2014
12973,Atlantic Ocean,0.15963,37.451077,-38.838675,2020
11058,Atlantic Ocean,2.26378,31.746667,34.593,2014
14676,Arctic Ocean,0.0,73.0779,134.986875,2019
10208,Pacific Ocean,0.116978,-28.34203,153.92107,2012
21698,Pacific Ocean,1.846447,30.13,121.71,2020
14038,Atlantic Ocean,0.03371,56.062333,-3.139833,2014
9169,Atlantic Ocean,0.0,14.1,-58.1,2014
10786,Atlantic Ocean,12.002667,41.403637,2.2193,2021
10889,Atlantic Ocean,0.366667,37.6,26.5,2015
12020,Pacific Ocean,0.048489,-14.9985,145.3829,2012
13059,Pacific Ocean,744.0,21.560599,113.24692,2018
9850,Atlantic Ocean,0.007,24.395,-76.635,2016
14719,Indian Ocean,0.3125,21.5125,91.987222,2019
11825,Atlantic Ocean,0.314502,42.757,8.4698,2010
21655,Pacific Ocean,2866.666667,21.907837,108.543255,2017
13995,Atlantic Ocean,0.11945,56.0415,-4.897,2014
9017,Atlantic Ocean,0.024,25.4348,-19.1083,2014
9484,Atlantic Ocean,0.003,25.6383,-19.64,2014
21443,Atlantic Ocean,0.126938,42.841783,10.266283,2018
9126,Atlantic Ocean,0.014,21.8567,-40.355,2014
10743,Atlantic Ocean,2.601333,41.379079,2.194423,2021
9272,Atlantic Ocean,0.004,18.2261,-57.0836,2014
9229,Atlantic Ocean,0.012,35.9433,-6.1325,2014
13102,Atlantic Ocean,1.580772,41.393333,9.0875,2012
22167,Atlantic Ocean,0.0,27.7084,-82.6092,2016
14507,Arctic Ocean,0.5,85.4929,15.6535,2016
9824,Arctic Ocean,0.011,79.96,18.62,2016
10998,Atlantic Ocean,0.879869,33.074,35.101667,2013
9741,Atlantic Ocean,0.011,37.6358,-76.4125,2015
11230,Atlantic Ocean,1.901375,42.2696,9.5959,2014
11101,Atlantic Ocean,0.60329,42.5782,8.7482,2013
11954,Pacific Ocean,0.076745,-33.8716,152.0142,2012
13654,Arctic Ocean,0.003514,61.0145,4.769983,2019
10165,Indian Ocean,0.008259,-39.03532,142.39347,2011
12166,Pacific Ocean,0.43,-1.5,-82.0,2017
8805,Atlantic Ocean,0.006,37.838,-70.825,2014
10274,Pacific Ocean,0.04632,-10.74822,142.34017,2012
11018,Atlantic Ocean,3.090877,32.840167,34.951833,2014
13783,Atlantic Ocean,1.69382,43.158667,5.296167,2021
13892,Atlantic Ocean,1868.333333,0.538408,-44.866503,2018
13571,Atlantic Ocean,0.020206,54.20555,13.481283,2018
9953,Atlantic Ocean,0.01,-54.8064,-64.3692,2016
8888,Atlantic Ocean,0.012,34.2083,-77.7985,2014
11313,Atlantic Ocean,0.116991,34.002287,10.087773,2019
10062,Atlantic Ocean,15.0,50.4891,-6.8686,2018
10763,Atlantic Ocean,0.56,41.175724,1.526081,2021
8997,Atlantic Ocean,0.0,16.4997,-41.9779,2014
22104,Atlantic Ocean,1000.0,27.8096,-82.446,2017
14444,Atlantic Ocean,0.0,56.149833,-4.8115,2021
9146,Atlantic Ocean,0.001,20.3694,-35.275,2014
11061,Atlantic Ocean,3.959362,32.903333,35.071,2014
14742,Indian Ocean,1.4375,22.36101,91.874887,2019
13125,Atlantic Ocean,4.054131,39.4475,3.351733,2013
13614,Atlantic Ocean,0.087202,45.018717,-5.676967,2018
11550,Atlantic Ocean,1.427592,-30.2798,-21.833,2011
13508,Indian Ocean,0.180213,-19.258333,60.863333,2018
10125,Atlantic Ocean,32.0,47.682,-33.5346,2018
12189,Pacific Ocean,0.8,-2.0,-92.0,2017
22210,Atlantic Ocean,0.0,27.6279,-82.6415,2017
14550,Arctic Ocean,84.0,88.06206,80.27812,2016
10188,Pacific Ocean,0.032146,-41.88393,148.48472,2012
9189,Atlantic Ocean,0.012,17.6033,-39.82,2014
11253,Atlantic Ocean,0.051702,37.9142,23.62655,2019
13700,Atlantic Ocean,0.236287,39.136167,9.756833,2020
11742,Pacific Ocean,0.394404,32.0859,153.1712,2012
9338,Atlantic Ocean,0.0,18.3,-64.73,2014
11891,Atlantic Ocean,1.5235,27.5769,-44.3386,2013
9933,Pacific Ocean,0.0,34.262,132.768,2016
10082,Indian Ocean,0.0,-46.0689,117.2944,2017
11997,Pacific Ocean,0.0,-25.0929,168.6825,2012
13806,Atlantic Ocean,0.347309,38.385167,15.223667,2021
13551,Atlantic Ocean,0.004564,45.188333,-7.811667,2018
14061,Atlantic Ocean,0.0,57.749833,-2.585667,2015
14124,Atlantic Ocean,0.004626,56.040167,-2.404,2017
14679,Arctic Ocean,0.0,74.256792,129.504625,2019
9996,Pacific Ocean,0.0,-38.3831,144.2572,2016
13062,Pacific Ocean,488.0,21.748931,113.463595,2018
13445,Atlantic Ocean,0.112949,42.880167,5.703167,2018
13743,Atlantic Ocean,0.040052,34.299167,-14.333667,2020
13188,Atlantic Ocean,1.040404,39.3895,4.554,2014
11828,Atlantic Ocean,1.00176,42.6544,8.6121,2010
11805,Indian Ocean,1.286257,-24.4935,96.4434,2010
9060,Atlantic Ocean,0.003,22.2,-26.18,2014
11934,Indian Ocean,0.0,-34.6099,121.797,2011
9890,Atlantic Ocean,0.0,30.5068,-86.4372,2016
13932,Atlantic Ocean,1368.0,1.918331,-48.386794,2018
10869,Atlantic Ocean,0.34,39.484,20.119,2015
10955,Arctic Ocean,0.0,74.56013,160.5009,2019
10211,Pacific Ocean,0.083111,-26.72982,153.37792,2012
8954,Atlantic Ocean,0.012,16.6144,-29.0109,2014
9804,Atlantic Ocean,0.0,39.5541,-75.6178,2016
9698,Atlantic Ocean,0.0,30.0572,-16.0496,2015
9252,Atlantic Ocean,0.0,16.55,-49.12,2014
12126,Pacific Ocean,0.075559,-31.5774,-92.3432,2011
14381,Atlantic Ocean,0.114981,58.083667,-5.814,2022
12123,Pacific Ocean,0.210883,-32.2052,-89.4267,2011
9020,Atlantic Ocean,0.004,15.8907,-43.1035,2014
22081,Atlantic Ocean,2000.0,27.9237,-82.4807,2016
9701,Atlantic Ocean,0.002,30.0284,-16.0573,2015
13740,Atlantic Ocean,0.048997,38.663,-9.397,2020
10059,Atlantic Ocean,14.0,37.7466,-61.5372,2018
9275,Atlantic Ocean,0.004,15.3485,-49.6415,2014
8931,Atlantic Ocean,0.014,19.3846,-21.2648,2014
10740,Atlantic Ocean,3.718,41.379079,2.194423,2020
10995,Atlantic Ocean,5.966405,31.746667,34.593,2013
10892,Atlantic Ocean,0.685714,36.683,21.665,2017
14613,Atlantic Ocean,1.0,-1.253473,-13.130966,2015
21592,Pacific Ocean,0.050433,32.003333,135.005,2014
11931,Indian Ocean,0.0,-35.0729,127.2253,2011
13548,Atlantic Ocean,0.122564,42.998333,-9.339167,2018
11187,Atlantic Ocean,2.075921,35.1514,20.7348,2014
12996,Atlantic Ocean,0.802647,52.331845,3.622473,2020
21695,Pacific Ocean,0.42,30.51,121.83,2020
10932,Pacific Ocean,0.035,50.24,165.13,2017
9378,Pacific Ocean,0.002,-37.9237,144.9865,2015
22144,Atlantic Ocean,7000.0,27.729,-82.4987,2017
9123,Atlantic Ocean,0.001,20.27,-34.15,2014
12060,Indian Ocean,0.0,-20.3294,115.6287,2012
9083,Atlantic Ocean,0.004,22.5127,-26.7275,2014
10700,Atlantic Ocean,0.318,37.56,-0.861667,2015
14101,Atlantic Ocean,0.08618,54.570667,-4.713333,2017
11739,Pacific Ocean,0.252171,28.5588,149.3047,2012
9315,Atlantic Ocean,0.004,15.6537,-49.543,2014
9186,Atlantic Ocean,0.017,26.7501,-77.3168,2014
9764,Atlantic Ocean,0.018,38.879,-76.521,2016
11124,Atlantic Ocean,0.171411,43.0779,6.1997,2014
13869,Atlantic Ocean,2.019273,38.3725,15.758167,2021
13998,Atlantic Ocean,0.010047,55.948,-4.891,2014
10251,Pacific Ocean,0.0,-35.65593,155.06335,2012
8891,Pacific Ocean,0.007,17.883,-102.426,2014
22273,Atlantic Ocean,0.131842,38.5197,-8.89348,2018
11573,Atlantic Ocean,0.186451,-34.7158,-49.213,2011
11868,Atlantic Ocean,0.292299,29.144,-37.2309,2013
13228,Atlantic Ocean,0.197133,37.251667,-8.971667,2014
9956,Atlantic Ocean,0.0,18.4356,-64.7122,2016
8994,Atlantic Ocean,0.005,15.8756,-42.9791,2014
13677,Atlantic Ocean,0.116398,38.9085,-32.720667,2019
10803,Atlantic Ocean,2.388667,41.397303,2.21315,2021
21529,Pacific Ocean,0.017975,33.501667,140.998333,2014
13972,Atlantic Ocean,0.015274,57.958667,-5.4015,2014
10185,Indian Ocean,0.0,-33.11807,114.46918,2011
9504,Atlantic Ocean,0.088,16.0667,-48.4,2014
11419,Pacific Ocean,0.03068,-26.509417,-105.581694,2015
10440,Atlantic Ocean,1.37987,38.155,7.263,2013
11121,Atlantic Ocean,1.80546,44.052,8.2296,2013
8951,Atlantic Ocean,0.045,17.115,-31.3573,2014
9206,Atlantic Ocean,0.0,17.0406,-44.9088,2014
11376,Indian Ocean,0.008997,6.8548,94.8627,2013
21477,Pacific Ocean,0.118492,-20.12045,148.876033,2020
9163,Atlantic Ocean,0.06,19.45,-45.0767,2014
8908,Atlantic Ocean,0.044,24.5276,-17.9505,2014
12993,Atlantic Ocean,0.103899,50.418219,1.199005,2020
10823,Atlantic Ocean,0.670667,41.389383,2.203525,2021
11078,Atlantic Ocean,29.42,31.746667,34.593,2015
22073,Atlantic Ocean,4000.0,27.9528,-82.6416,2016
13248,Atlantic Ocean,0.136965,-34.828333,-57.205,2015
10099,Pacific Ocean,41.0,-31.5239,164.4412,2018
13929,Atlantic Ocean,3268.0,0.428869,-47.698039,2018
12014,Pacific Ocean,0.019063,-42.8371,148.4349,2012
13631,Atlantic Ocean,0.712725,22.081667,-40.826,2019
9120,Atlantic Ocean,0.001,23.0333,-36.6333,2014
10397,Atlantic Ocean,0.716146,41.499833,18.366333,2013
11035,Atlantic Ocean,0.392887,32.726333,34.939,2014
9461,Atlantic Ocean,0.006,19.35,-44.05,2014
13903,Atlantic Ocean,944.0,2.1607,-48.502419,2018
9249,Atlantic Ocean,0.009,14.9701,-57.9854,2014
14227,Atlantic Ocean,0.044068,55.872667,-4.944833,2018
12967,Atlantic Ocean,0.897001,29.830845,-37.228385,2020
13162,Atlantic Ocean,0.556656,38.229467,-21.044283,2013
11350,Indian Ocean,0.012781,5.7092,83.7172,2013
14141,Atlantic Ocean,0.013637,56.114667,-6.303667,2018
13520,Indian Ocean,0.0,-15.371167,46.535667,2018
12031,Indian Ocean,0.01748,-12.2716,141.6273,2012
21563,Pacific Ocean,0.223476,32.971667,134.0,2014
14201,Atlantic Ocean,0.147378,55.981167,-4.874,2018
10311,Indian Ocean,0.0,-20.39898,115.12235,2012
13205,Atlantic Ocean,0.602067,33.319833,-18.511667,2014
11885,Atlantic Ocean,0.491595,29.695,-42.4807,2013
14244,Atlantic Ocean,0.011177,58.063667,-6.319667,2019
13886,Atlantic Ocean,3894.0,-1.46915,-44.339369,2018
9375,Pacific Ocean,0.006,15.9708,-102.3497,2015
10159,Indian Ocean,0.030272,-43.56667,145.78497,2011
21520,Pacific Ocean,2.462171,32.498333,132.996667,2014
13989,Atlantic Ocean,0.003685,58.625667,-4.211,2014
10268,Pacific Ocean,0.028222,-13.6551,144.08783,2012
14353,Atlantic Ocean,0.028302,56.481167,-6.682667,2021
14098,Atlantic Ocean,0.009957,54.647333,-3.940333,2017
10414,Atlantic Ocean,0.775862,40.4505,18.533167,2013
11928,Indian Ocean,0.0,-35.4756,132.1486,2011
11333,Atlantic Ocean,1.003069,36.716517,2.788723,2018
21417,Atlantic Ocean,0.62465,41.710033,9.431117,2019
13757,Atlantic Ocean,0.244216,44.715667,13.725333,2021
